init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	is_zone	through_flow_allowed
1	854	1	0.78000001907349	0.78000001907349	0.0	0.0	0	0	1	true	true
1	870	1	1.3800000190735	1.3800000190735	0.0	0.0	0	0	1	true	true
2	893	1	0.42000002861023	0.42000002861023	0.0	0.0	0	0	1	true	true
2	934	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	true	true
2	938	1	0.42000002861023	0.42000002861023	0.0	0.0	0	0	1	true	true
3	909	1	0.6	0.6	0.0	0.0	0	0	1	true	true
3	911	1	2.0400001525879	2.0400001525879	0.0	0.0	0	0	1	true	true
3	923	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	true	true
3	929	1	1.5000000953674	1.5000000953674	0.0	0.0	0	0	1	true	true
4	902	1	1.6800001144409	1.6800001144409	0.0	0.0	0	0	1	true	true
4	917	1	0.54000000953674	0.54000000953674	0.0	0.0	0	0	1	true	true
4	919	1	0.9	0.9	0.0	0.0	0	0	1	true	true
4	920	1	0.6	0.6	0.0	0.0	0	0	1	true	true
4	932	1	1.0800000190735	1.0800000190735	0.0	0.0	0	0	1	true	true
5	1009	1	0.6	0.6	0.0	0.0	0	0	1	true	true
5	1010	1	2.2800001144409	2.2800001144409	0.0	0.0	0	0	1	true	true
5	1029	1	0.84000005722046	0.84000005722046	0.0	0.0	0	0	1	true	true
6	992	1	0.42000002861023	0.42000002861023	0.0	0.0	0	0	1	true	true
6	1008	1	1.6200000762939	1.6200000762939	0.0	0.0	0	0	1	true	true
6	1018	1	0.66000003814697	0.66000003814697	0.0	0.0	0	0	1	true	true
7	970	1	0.96000003814697	0.96000003814697	0.0	0.0	0	0	1	true	true
7	971	1	0.78000001907349	0.78000001907349	0.0	0.0	0	0	1	true	true
7	972	1	0.72000002861023	0.72000002861023	0.0	0.0	0	0	1	true	true
7	973	1	0.9	0.9	0.0	0.0	0	0	1	true	true
7	974	1	1.0800000190735	1.0800000190735	0.0	0.0	0	0	1	true	true
8	996	1	0.54000000953674	0.54000000953674	0.0	0.0	0	0	1	true	true
8	1012	1	0.78000001907349	0.78000001907349	0.0	0.0	0	0	1	true	true
9	840	1	0.36000001430511	0.36000001430511	0.0	0.0	0	0	1	true	true
10	535	1	1.0400000254313	1.0400000254313	0.0	0.0	0	0	1	true	true
10	839	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	true	true
11	166	1	1.5600001017253	1.5600001017253	0.0	0.0	0	0	1	true	true
11	200	1	1.5600001017253	1.5600001017253	0.0	0.0	0	0	1	true	true
12	167	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
12	199	1	1.2	1.2	0.0	0.0	0	0	1	true	true
13	170	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
14	169	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
14	191	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
14	197	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
15	171	1	0.68000005086263	0.68000005086263	0.0	0.0	0	0	1	true	true
15	189	1	0.24000000953674	0.24000000953674	0.0	0.0	0	0	1	true	true
16	195	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
16	224	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	true	true
17	173	1	2.4400001525879	2.4400001525879	0.0	0.0	0	0	1	true	true
17	187	1	2.4400001525879	2.4400001525879	0.0	0.0	0	0	1	true	true
18	174	1	1.6800000508626	1.6800000508626	0.0	0.0	0	0	1	true	true
18	186	1	2.4400001525879	2.4400001525879	0.0	0.0	0	0	1	true	true
19	190	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
19	220	1	1.2800000508626	1.2800000508626	0.0	0.0	0	0	1	true	true
20	177	1	2.1600001017253	2.1600001017253	0.0	0.0	0	0	1	true	true
20	183	1	2.5200002034505	2.5200002034505	0.0	0.0	0	0	1	true	true
21	182	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
21	213	1	3.7600001017253	3.7600001017253	0.0	0.0	0	0	1	true	true
22	262	1	0.68000005086263	0.68000005086263	0.0	0.0	0	0	1	true	true
23	278	1	0.56000003814697	0.56000003814697	0.0	0.0	0	0	1	true	true
24	266	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
24	277	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
25	212	1	0.8	0.8	0.0	0.0	0	0	1	true	true
25	354	1	2.6400001525879	2.6400001525879	0.0	0.0	0	0	1	true	true
26	260	1	0.52000001271566	0.52000001271566	0.0	0.0	0	0	1	true	true
27	285	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
28	225	1	1.4800000508626	1.4800000508626	0.0	0.0	0	0	1	true	true
28	238	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
29	230	1	0.52000001271566	0.52000001271566	0.0	0.0	0	0	1	true	true
30	240	1	1.0400000254313	1.0400000254313	0.0	0.0	0	0	1	true	true
30	245	1	3.9200002034505	3.9200002034505	0.0	0.0	0	0	1	true	true
31	237	1	3.8000002543132	3.8000002543132	0.0	0.0	0	0	1	true	true
31	239	1	1.6400000254313	1.6400000254313	0.0	0.0	0	0	1	true	true
32	243	1	0.52000001271566	0.52000001271566	0.0	0.0	0	0	1	true	true
33	273	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
33	274	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
33	294	1	0.96000003814697	0.96000003814697	0.0	0.0	0	0	1	true	true
33	295	1	1.2	1.2	0.0	0.0	0	0	1	true	true
34	272	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
35	293	1	0.56000003814697	0.56000003814697	0.0	0.0	0	0	1	true	true
36	300	1	0.6	0.6	0.0	0.0	0	0	1	true	true
37	305	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
38	289	1	2.5600001017253	2.5600001017253	0.0	0.0	0	0	1	true	true
38	336	1	2.9600001017253	2.9600001017253	0.0	0.0	0	0	1	true	true
38	340	1	2.5600001017253	2.5600001017253	0.0	0.0	0	0	1	true	true
38	341	1	2.9600001017253	2.9600001017253	0.0	0.0	0	0	1	true	true
39	327	1	0.56000003814697	0.56000003814697	0.0	0.0	0	0	1	true	true
40	329	1	0.6	0.6	0.0	0.0	0	0	1	true	true
41	311	1	0.48000001907349	0.48000001907349	0.0	0.0	0	0	1	true	true
42	312	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	true	true
42	313	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	true	true
43	332	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	true	true
44	319	1	1.7600001017253	1.7600001017253	0.0	0.0	0	0	1	true	true
45	339	1	1.6800000508626	1.6800000508626	0.0	0.0	0	0	1	true	true
46	321	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
46	334	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
47	360	1	0.4	0.4	0.0	0.0	0	0	1	true	true
47	361	1	0.4	0.4	0.0	0.0	0	0	1	true	true
47	362	1	1.2	1.2	0.0	0.0	0	0	1	true	true
48	376	1	0.72000001271566	0.72000001271566	0.0	0.0	0	0	1	true	true
49	447	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	true	true
50	378	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	true	true
51	377	1	1.4800000508626	1.4800000508626	0.0	0.0	0	0	1	true	true
51	382	1	1.0000000635783	1.0000000635783	0.0	0.0	0	0	1	true	true
52	383	1	1.0800000508626	1.0800000508626	0.0	0.0	0	0	1	true	true
52	443	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	true	true
52	444	1	1.4	1.4	0.0	0.0	0	0	1	true	true
52	446	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	true	true
53	405	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
54	394	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	true	true
54	400	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
54	404	1	0.96000003814697	0.96000003814697	0.0	0.0	0	0	1	true	true
55	395	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	true	true
55	434	1	3.8000002543132	3.8000002543132	0.0	0.0	0	0	1	true	true
55	1035	1	1.1600001017253	1.1600001017253	0.0	0.0	0	0	1	true	true
56	393	1	1.6800000508626	1.6800000508626	0.0	0.0	0	0	1	true	true
56	435	1	3.4000002543132	3.4000002543132	0.0	0.0	0	0	1	true	true
57	406	1	0.88000005086263	0.88000005086263	0.0	0.0	0	0	1	true	true
58	407	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
58	432	1	5.2800003051758	5.2800003051758	0.0	0.0	0	0	1	true	true
58	1035	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
59	412	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
59	413	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	true	true
60	481	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
61	477	1	1.1200000762939	1.1200000762939	0.0	0.0	0	0	1	true	true
62	420	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
62	421	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
63	411	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	true	true
63	418	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
63	429	1	2.2800000508626	2.2800000508626	0.0	0.0	0	0	1	true	true
64	418	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
64	419	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
65	426	1	1.0000000635783	1.0000000635783	0.0	0.0	0	0	1	true	true
66	453	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	true	true
66	454	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	true	true
66	1034	1	1.4400000254313	1.4400000254313	0.0	0.0	0	0	1	true	true
67	441	1	1.0000000635783	1.0000000635783	0.0	0.0	0	0	1	true	true
68	465	1	0.48000001907349	0.48000001907349	0.0	0.0	0	0	1	true	true
69	456	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
70	468	1	0.6	0.6	0.0	0.0	0	0	1	true	true
70	473	1	0.84000002543132	0.84000002543132	0.0	0.0	0	0	1	true	true
71	467	1	1.0000000635783	1.0000000635783	0.0	0.0	0	0	1	true	true
71	472	1	1.9600001017253	1.9600001017253	0.0	0.0	0	0	1	true	true
72	462	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	true	true
73	457	1	1.2	1.2	0.0	0.0	0	0	1	true	true
73	464	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	true	true
74	483	1	1.0800000508626	1.0800000508626	0.0	0.0	0	0	1	true	true
74	500	1	1.8000001271566	1.8000001271566	0.0	0.0	0	0	1	true	true
74	501	1	1.6400000254313	1.6400000254313	0.0	0.0	0	0	1	true	true
75	503	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	true	true
76	485	1	2.7200002034505	2.7200002034505	0.0	0.0	0	0	1	true	true
76	498	1	1.7200000762939	1.7200000762939	0.0	0.0	0	0	1	true	true
77	493	1	1.4400000254313	1.4400000254313	0.0	0.0	0	0	1	true	true
77	507	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	false	false
78	504	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	false	false
79	492	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	false	false
80	620	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	false	false
80	621	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	false	false
80	652	1	0.64000002543132	0.64000002543132	0.0	0.0	0	0	1	false	false
81	628	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	false	false
81	629	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	false	false
81	657	1	1.4	1.4	0.0	0.0	0	0	1	false	false
82	653	1	0.48000001907349	0.48000001907349	0.0	0.0	0	0	1	false	false
82	658	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	false	false
83	703	1	0.44000002543132	0.44000002543132	0.0	0.0	0	0	1	false	false
84	700	1	0.88000005086263	0.88000005086263	0.0	0.0	0	0	1	false	false
84	701	1	0.88000005086263	0.88000005086263	0.0	0.0	0	0	1	false	false
84	720	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	false	false
84	722	1	1.5200000762939	1.5200000762939	0.0	0.0	0	0	1	false	false
85	721	1	0.4	0.4	0.0	0.0	0	0	1	false	false
85	732	1	0.68000005086263	0.68000005086263	0.0	0.0	0	0	1	false	false
86	770	1	0.68000005086263	0.68000005086263	0.0	0.0	0	0	1	false	false
87	771	1	0.96000003814697	0.96000003814697	0.0	0.0	0	0	1	false	false
88	777	1	1.0400000254313	1.0400000254313	0.0	0.0	0	0	1	false	false
88	778	1	1.3600001017253	1.3600001017253	0.0	0.0	0	0	1	false	false
89	797	1	0.76000003814697	0.76000003814697	0.0	0.0	0	0	1	false	false
90	786	1	1.7600001017253	1.7600001017253	0.0	0.0	0	0	1	false	false
90	788	1	1.4400000254313	1.4400000254313	0.0	0.0	0	0	1	false	false
90	789	1	1.4400000254313	1.4400000254313	0.0	0.0	0	0	1	false	false
90	793	1	1.7600001017253	1.7600001017253	0.0	0.0	0	0	1	false	false
91	798	1	1.8800000508626	1.8800000508626	0.0	0.0	0	0	1	false	false
91	799	1	1.7200000762939	1.7200000762939	0.0	0.0	0	0	1	false	false
92	812	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	false	false
92	814	1	2.5600001017253	2.5600001017253	0.0	0.0	0	0	1	false	false
93	804	1	4.5200002034505	4.5200002034505	0.0	0.0	0	0	1	false	false
93	817	1	3.0	3.0	0.0	0.0	0	0	1	false	false
94	813	1	2.4400001525879	2.4400001525879	0.0	0.0	0	0	1	false	false
95	818	1	3.4000002543132	3.4000002543132	0.0	0.0	0	0	1	false	false
95	819	1	2.0400000254313	2.0400000254313	0.0	0.0	0	0	1	false	false
96	558	1	0.36000000635783	0.36000000635783	0.0	0.0	0	0	1	false	false
97	648	1	1.2	1.2	0.0	0.0	0	0	1	false	false
97	659	1	1.0400000254313	1.0400000254313	0.0	0.0	0	0	1	false	false
97	694	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	false	false
97	695	1	1.3200000762939	1.3200000762939	0.0	0.0	0	0	1	false	false
98	601	1	0.92000001271566	0.92000001271566	0.0	0.0	0	0	1	false	false
98	647	1	0.68000005086263	0.68000005086263	0.0	0.0	0	0	1	false	false
