init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	is_zone	through_flow_allowed
1	11000	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
1	11007	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
1	11704	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
1	11708	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
1	11717	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
2	10892	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
2	10895	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
2	11707	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
2	11711	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
2	11714	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
3	3336	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
3	3361	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
3	10256	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
3	11293	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
3	12313	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
4	12363	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
4	12685	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
4	12690	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
4	12799	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
4	12800	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
5	11696	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
5	11697	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
5	11698	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
5	11714	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
5	11725	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
6	11016	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
6	11017	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
6	11695	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
6	11717	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
6	11724	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
7	3365	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	true	true
