src,dst,volume,cost
1,290,1151.9950000000244,1.0833333333333
1,307,1094.1139999999796,1.0833333333333
1,316,0.0,1.0833333333333
2,302,0.0,1.6666666666667
2,304,0.0,1.6666666666667
3,301,0.0,1.0833333333333
3,306,5.038000000000466,1.0833333333333
4,301,0.0,1.0833333333333
4,306,0.0,1.0833333333333
5,298,593.4260000000213,0.5
5,299,24.118999999998778,0.5
5,310,100.93800000000192,1.0833333333333
6,424,1970.3619999999937,0.83333333333333
6,425,567.3380000000034,0.83333333333333
6,456,150.20999999999913,0.83333333333333
7,274,755.4759999999878,0.66666666666667
7,281,876.1950000000143,0.66666666666667
7,283,0.0,0.66666666666667
8,272,148.05600000000413,0.66666666666667
8,456,16.62000000000262,0.66666666666667
8,474,486.44699999999284,0.66666666666667
8,480,732.6720000000278,0.66666666666667
9,277,615.6200000000026,0.5
10,205,8.27100000000064,0.41666666666667
10,206,37.426999999988766,0.41666666666667
10,214,217.12199999997392,0.41666666666667
11,206,519.624000000018,0.66666666666667
11,207,91.12799999999697,0.66666666666667
12,210,389.5910000000149,0.83333333333333
12,217,0.0,0.83333333333333
12,222,234.25199999998586,0.83333333333333
13,208,201.30399999997462,0.66666666666667
13,211,136.98099999999977,0.66666666666667
13,224,129.11900000000605,0.66666666666667
14,244,694.8849999999802,0.58333333333333
15,228,131.90699999999197,0.83333333333333
15,533,1526.2030000000086,0.83333333333333
15,538,616.4570000000022,0.83333333333333
16,601,464.2830000000031,1.0
16,602,182.3170000000173,1.0
17,597,19.84799999999086,0.66666666666667
17,608,114.41599999996106,0.66666666666667
17,621,10.752000000000407,0.66666666666667
18,914,110.38000000000466,0.91666666666667
18,937,177.1690000000017,0.91666666666667
18,938,491.18299999999,0.91666666666667
18,946,375.70800000001327,0.91666666666667
19,617,806.3760000000184,0.83333333333333
19,919,29.984000000004016,0.83333333333333
19,931,401.5679999999993,0.83333333333333
20,916,616.9269999999524,0.75
21,915,599.9380000000019,0.5
21,943,556.2519999999713,0.5
22,831,492.58899999999267,1.1666666666667
23,823,1897.7771339712635,1.0833333333333
23,835,368.22099999999045,1.0833333333333
23,836,1874.681826633525,1.0833333333333
23,839,415.00803939520847,1.0833333333333
24,827,486.3130000000092,1.1666666666667
24,838,1103.4769999999698,1.1666666666667
24,855,2479.5620000000054,1.1666666666667
25,821,2096.5659999999916,1.25
25,841,656.0599999999977,1.25
25,849,280.19399999999587,1.25
26,322,2375.59899999998,0.66666666666667
26,844,219.65300000001298,0.66666666666667
26,851,635.8450000000012,0.66666666666667
27,317,766.0470000000059,0.66666666666667
27,333,329.71699999998964,0.66666666666667
27,824,2378.9630000000034,0.66666666666667
27,832,0.0,0.66666666666667
28,328,239.4140000000043,0.66666666666667
28,339,2818.150000000045,0.66666666666667
28,825,788.734000000004,0.66666666666667
29,325,1251.292408366804,0.75
29,331,990.9195916331882,0.75
30,286,284.7549999999974,0.66666666666667
30,340,828.7779999999839,0.66666666666667
31,366,1077.6120000000083,0.61666666666667
31,405,1627.2909999999902,0.61666666666667
31,448,332.1770000000033,0.61666666666667
31,779,811.8060000000041,0.61666666666667
